,CATEGORIA,CLASE,SUBCATEGORIA,SUBCATEGORIA2,TIPO DOCUMENTO,,,,,,,,,,,,,,,,
,DOCUMENTOS INMOBILIARIOS,INMOBILIARIOS,PLANCHETA,,"Inmob,arq,tec,com,leg","no,si,si,no,no","si,si,si,no,no",,,,,
,DOCUMENTOS INMOBILIARIOS,TÉCNICOS INMOB,MECÁNICA DE SUELO,,"Inmob,arq,tec,cons,leg","si,si,no,si,si","si,si,no,si,no","Com,mkt,cli",,,,
,DOCUMENTOS INMOBILIARIOS,TÉCNICOS INMOB,CERTIFICADO DE ASBESTO,,"Inmob,arq,tec,cons","si,si,no,si","si,si,no,si","Com,mkt,cli",,,,
,DOCUMENTOS INMOBILIARIOS,TÉCNICOS INMOB,CERTIFICADO DESRATIZACIÓN,,"Inmob,arq,tec,cons","si,si,no,si","si,si,no,si","Com,mkt,cli",,,,
,DOCUMENTOS INMOBILIARIOS,TÉCNICOS INMOB,DIA / PERTINENCIA,,"Inmob,arq,tec,cons,leg","si,si,no,si,si","si,si,no,si,no","Com,mkt,cli",,,,
,DOCUMENTOS INMOBILIARIOS,TÉCNICOS INMOB,IMIV,,"Inmob,arq,tec,cons,leg","si,si,no,si,si","si,si,no,si,no","Com,mkt,cli",,,,
,DOCUMENTOS INMOBILIARIOS,TÉCNICOS INMOB,FACTIBILIDADES,,"Inmob,arq,tec,cons","si,si,no,si","si,si,no,si","Com,mkt,cli",,,,
,DOCUMENTOS INMOBILIARIOS,TÉCNICOS INMOB,CERTIFICADO URBANIZACIÓN,,"Inmob,arq,tec,cons","si,si,no,si","si,si,no,si","mkt,cli",,,,
,DOCUMENTOS INMOBILIARIOS,TÉCNICOS INMOB,HONORARIOS PROFESIONALES,,"Inmob,arq,tec","si,si,no","si,si,no","Com,mkt,cli,leg",,,,
,DOCUMENTOS INMOBILIARIOS,TÉCNICOS INMOB,CONTROL ADICIONALES,,inmob,si,no,"Arq,Com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,DISEÑO / DECORACIÓN,ARQ Y FICHA SUP E INDICES ARQ 1 ,,"Inmob,arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,si","Com,mkt,cli,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,DISEÑO / DECORACIÓN,ARQ Y FICHA SUP E ÍNDICES ARQ 2,,"Inmob,arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,si","Com,mkt,cli,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,DISEÑO / DECORACIÓN,ARQ Y FICHA SUP E IND ARQ 3 (FIRMA COMITÉ),,"Inmob,arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,si","Com,mkt,cli,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,DISEÑO / DECORACIÓN,ARQ Y FICHA SUP E IND ARQ 5 (APTO DETALLES),,"Inmob,arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,si","Com,mkt,cli,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,DISEÑO / DECORACIÓN,FICHAS TERRENOS CASAS,,"Inmob,arq,tec,cons, com,leg,cli","si,no,si,no,si,no,no","si,no,si,si,si,no,no",,,,,
,DOCUMENTOS ARQUITECTURA-ODI,DISEÑO / DECORACIÓN,CUADRO SUPERFICIE P.E.,,"Inmob,arq,tec","si,no,si","si,no,si","Com,mkt,cli,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,DISEÑO / DECORACIÓN,PLANERA Y CUADRO SUPERF VENTA,,"Inmob,arq,tec,cons, com,leg,cli","si,no,si,no,si,no,no","si,no,si,si,si,no,no",,,,,
,DOCUMENTOS ARQUITECTURA-ODI,DISEÑO / DECORACIÓN,EETT COMERCIALES DPTOS,,"Inmob,arq,tec,cons, com,leg,cli","si,no,si,no,si,no,no","si,no,si,si,si,no,no",,,,,
,DOCUMENTOS ARQUITECTURA-ODI,DISEÑO / DECORACIÓN,EETT COMERCIALES EECC,,"Inmob,arq,tec,cons, com,leg,cli","si,no,si,no,si,no,no","si,no,si,si,si,no,no",,,,,
,DOCUMENTOS ARQUITECTURA-ODI,DISEÑO / DECORACIÓN,D-BRIEF DECORACIÓN PILOTOS,,"Inmob,arq,tec,cons, com,cli","si,no,si,no,si,no,no","si,no,si,si,si,no,no",leg,,,,
,DOCUMENTOS ARQUITECTURA-ODI,DISEÑO / DECORACIÓN,D-BRIEF DECORACIÓN EECC,,"Inmob,arq,tec,cons, com,cli","si,no,si,no,si,no,no","si,no,si,si,si,no,no",leg,,,,
,DOCUMENTOS ARQUITECTURA-ODI,DISEÑO / DECORACIÓN,D-BRIEF DECORACIÓN SALA VENTAS,,"Inmob,arq,tec,cons, com,cli","si,no,si,no,si,no,no","si,no,si,si,si,no,no",leg,,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,FUSIÓN / SUBDIVISIÓN,,"Inmob, arq,leg","si,no,si","si,no,no","mkt,cli",,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,CERT FUSIÓN DE ROLES,,"Inmob, arq,leg","si,no,si","si,no,no","mkt,cli",,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,CIP TERRENO FUSIONADO,,"Inmob, arq,leg","si,no,si","si,no,no","mkt,cli",,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,CERTIFICADO DE NÚMERO,CERTIFICADO DE NÚMERO PROPIEDAD,"Inmob, arq,cons,leg","si,no,si,no ","si,no,si,no",mkt ,,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,CERTIFICADO DE NÚMERO,CERTIFICADO DE NÚMERO MASIVO,"Inmob, arq,cons,leg","si,no,si,no ","si,no,si,no",mkt ,,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,PERMISO DE DEMOLICIÓN,,"Inmob, arq,tec,cons,leg","si,no,si,si,no","si,no,si,si,no","Com,mkt,cli",,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,PERMISO EXCAVACIÓN,,"Inmob, arq,tec,cons,leg","si,no,si,si,no","si,no,si,si,no","Com,mkt,cli",,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,PERMISO INSTALACIÓN DE FAENAS,,"Inmob, arq,tec,cons,leg","si,no,si,si,no","si,no,si,si,no","Com,mkt,cli",,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,PERMISO SALA DE VENTAS,,"Inmob, arq,tec,cons,leg","si,no,si,si,no","si,no,si,si,no",,,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,PERMISO EDIFICACIÓN,,"Inmob, arq,tec,cons,leg","si,no,si,si,no","si,no,si,si,no",mkt ,,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,PERMISO GRÚA,,"Inmob, arq,tec,cons,leg","si,no,si,si,no","si,no,si,si,no","Com,mkt,cli",,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,TEP APROBADO,,"Inmob, arq,tec,cons,leg","si,no,si,si,no","si,no,si,si,no","Com,mkt,cli",,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,PROYECTO URBANIZACIÓN,,"Inmob, arq,tec,cons,leg","si,no,si,si,no","si,no,si,si,no","Com,mkt,cli",,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,CERTIFICADO DASA,,"Inmob, arq,tec,cons,leg","si,no,si,si,no","si,no,si,si,no","Com,mkt,cli",,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,CERT SEREMI BASURA,,"Inmob, arq,tec,cons,leg","si,no,si,si,no","si,no,si,si,no","Com,mkt,cli",,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,MP,,"Inmob, arq,tec,cons,leg","si,no,si,si,no","si,no,si,si,no",mkt,,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,CERT ASIGNACIÓN DE ROLES UNIDADES,,"Inmob, arq,tec,cons,leg","si,no,si,si,no","si,no,si,si,no",mkt,,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,PRORRATEO 2803,,"Inmob, arq,leg","si,no,si","si,no,no","cons,mkt",,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,COPROPIEDAD,,"Inmob, arq,tec,cons,com, leg,cli","si,no,si,si,si,si,si","si,no,si,si,si,no,no",mkt,,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,RECEPCIÓN MUNICIPAL,,"Inmob, arq,tec,cons,com, leg,cli","si,no,si,si,si,si,si","si,no,si,si,si,no,no",mkt,,,,
,DOCUMENTOS ARQUITECTURA-ODI,PERMISOS,SERVIDUMBRES,,"Inmob, arq,tec,cons,com, leg,cli","si,no,si,si,si,si,si","si,no,si,si,si,no,no",mkt,,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ARQUITECTURA Y FICHA DE COSTEO DICH,,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),DETALLES,,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,CÁLCULO,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,ELECTRICO ALUMBRADO-FUERZA,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,ELECTRICO CD-SEGURIDAD,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,ELECTRICO TELECOM,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,SANITARIO AGUA POTABLE,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,SANITARIO ALCANTARILLADO,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,SANITARIO AGUAS LLUVIA,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,EXTRACCIÓN DE AIRE,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,CALEFACCIÓN,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,GAS BAJA PRESIÓN,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,GAS MEDIA PRESIÓN,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,BASURA-SEREMI,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,ASCENSORES,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,ESTUDIO LUMÍNICO,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,PISCINA-SEREMI,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,PAISAJISMO Y RIEGO,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,IMPERMEABILIZACIÓN,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,LAVANDERÍA EXTERNA,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,LIMPIA FACHADA,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES EDIFICIOS Y CASAS,PROYECTO AUDIO,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES URBANIZACIÓN CASAS,ELECTRICO ALUMBRADO-FUERZA,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES URBANIZACIÓN CASAS,ELECTRICO CD-SEGURIDAD,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES URBANIZACIÓN CASAS,ELECTRICO TELECOM,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES URBANIZACIÓN CASAS,SANITARIO AGUA POTABLE,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES URBANIZACIÓN CASAS,SANITARIO ALCANTARILLADO,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES URBANIZACIÓN CASAS,SANITARIO AGUAS LLUVIA,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES URBANIZACIÓN CASAS,GAS MEDIA PRESIÓN,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES URBANIZACIÓN CASAS,BASURA-SEREMI,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES URBANIZACIÓN CASAS,ESTUDIO LUMÍNICO,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),ESPECIALIDADES URBANIZACIÓN CASAS,PAISAJISMO Y RIEGO,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),MODELO BIM,,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no",leg,,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),MATRIZ DPTOS,,"Inmob, arq,tec,cons,com,cli,leg","si,no,si,si,si,no,no","si,no,si,si,si,no,no",,,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),MATRIZ EECC,,"Inmob, arq,tec,cons,com,cli,leg","si,no,si,si,si,no,no","si,no,si,si,si,no,no",,,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),MATRIZ TÉCNICA,,"Inmob, arq,tec,cons,com,cli,leg","si,no,si,si,si,no,no","si,no,si,si,si,no,no",,,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN PRESUPUESTO (ARQ 7),MATRIZ COMPLEMENTARIA,,"Inmob, arq,tec,cons,com,cli,leg","si,no,si,si,si,no,no","si,no,si,si,si,no,no",,,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ARQUITECTURA,,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no",,,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),DETALLES,,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no",,,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,CÁLCULO,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,ELECTRICO ALUMBRADO-FUERZA,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,ELECTRICO CD-SEGURIDAD,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,ELECTRICO TELECOM,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,SANITARIO AGUA POTABLE,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,SANITARIO ALCANTARILLADO,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,SANITARIO AGUAS LLUVIA,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,EXTRACCIÓN DE AIRE,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,CALEFACCIÓN,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,GAS BAJA PRESIÓN,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,GAS MEDIA PRESIÓN,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,BASURA-SEREMI,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,ASCENSORES,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,ESTUDIO LUMÍNICO,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,PISCINA-SEREMI,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,PAISAJISMO Y RIEGO,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,IMPERMEABILIZACIÓN,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,LAVANDERÍA EXTERNA,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,LIMPIA FACHADA,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES,PROYECTO AUDIO,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
,DOCUMENTOS ARQUITECTURA-ODI,VERSIÓN OBRA (ARQ 8),ESPECIALIDADES URBANIZACIÓN CASAS,ELECTRICO ALUMBRADO-FUERZA,"Inmob, arq,tec,cons,cli","si,no,si,si,si","si,no,si,si,no","com,mkt,leg",,,,
